Notes,Jurisdiction,Jurisdiction_Long,GearType,Stakeholders,Index,Species,RPC-,DirectImpacts-PersonalIncomeMultipliers_000_2006,IndirectImpacts-PersonalIncomeMultipliers_000_2006,InducedImpacts-PersonalIncomeMultipliers_000_2006,TotalImpacts-PersonalIncomeMultipliers_000_2006,DirectImpacts-OutputMultipliers_000_2006,IndirectImpacts-OutputMultipliers_000_2006,InducedImpacts-OutputMultipliers_000_2006,TotalImpacts-OutputMultipliers_000_2006,DirectImpacts-EmploymentMultipliers_000_2006,IndirectImpacts-EmploymentMultipliers_000_2006,InducedImpacts-EmploymentMultipliers_000_2006,TotalImpacts-EmploymentMultipliers_000_2006,DirectImpacts-PersonalIncomeImpacts_000_2006,IndirectImpacts-PersonalIncomeImpacts_000_2006,InducedImpacts-PersonalIncomeImpacts_000_2006,TotalImpacts-PersonalIncomeImpacts_000_2006,DirectImpacts-OutputImpacts_000_2006,IndirectImpacts-OutputImpacts_000_2006,InducedImpacts-OutputImpacts_000_2006,TotalImpacts-OutputImpacts_000_2006,DirectImpacts-EmploymentImpacts_Full-part-timejobs,IndirectImpacts-EmploymentImpacts_Full-part-timejobs,InducedImpacts-EmploymentImpacts_Full-part-timejobs,TotalImpacts-EmploymentImpacts_Full-part-timejobs,DirectImpacts-ValueAdded,IndirectImpacts-ValueAdded,InducedImpacts-ValueAdded,TotalImpacts-ValueAdded
,OR,Oregon,,Grocers,1, Shrimp ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,2, Crab ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,3, Lobster ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,4, East Coast Groundfish  ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,5, HMS  ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,6, Reef Fish ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,7, West Coast Groundfish  ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,8,West Coast Whiting,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,9, Halibut ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,10, Menhaden & Industrial ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,11, Salmon ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,12, Sea Scallop ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,13,Pelagic Herring and Mackerel,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,14, Surf Clam/Ocean Quahog  ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,15, Other Trawl  ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,16, All Other Finfish   ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,17, All Other Shellfish   ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,18, Freshwater  ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,19, Inshore and Miscellaneous ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,20, Bait ,0.71,0.88,0.19,0.21,1.28,1,0.51,0.63,2.14,36.84,3.48,4.89,45.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Grocers,Mark-up on seafood inputs,182.40%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,OR,Oregon,,Restaurants,1, Shrimp ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,2, Crab ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,3, Lobster ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,4, East Coast Groundfish  ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,5, HMS  ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,6, Reef Fish ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,7, West Coast Groundfish  ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,8,West Coast Whiting,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,9, Halibut ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,13.5,5.33,47.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,10, Menhaden & Industrial ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,11, Salmon ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,12, Sea Scallop ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,13,Pelagic Herring and Mackerel,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,14, Surf Clam/Ocean Quahog  ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,15, Other Trawl  ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,16, All Other Finfish   ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,17, All Other Shellfish   ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,18, Freshwater  ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,19, Inshore and Miscellaneous ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,OR,Oregon,,Restaurants,20, Bait ,0.79,0.56,0.18,0.23,0.97,1,0.55,0.69,2.24,28.71,3.92,5.33,37.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,1, Shrimp ,0.61,0.54,0.15,0.14,0.83,1,0.41,0.44,1.85,16.13,2.34,3.15,21.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,2, Crab ,0.64,0.46,0.2,0.14,0.81,1,0.53,0.42,1.95,16.13,3.28,3.05,22.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,3, Lobster ,0.65,0.43,0.2,0.13,0.76,1,0.55,0.4,1.96,8.48,4.59,2.88,15.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,4, East Coast Groundfish  ,0.55,0.42,0.16,0.12,0.71,1,0.47,0.38,1.84,59.7,3.16,2.69,65.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,5, HMS  ,0.56,0.36,0.25,0.13,0.73,1,0.69,0.39,2.08,16.13,4.32,2.77,23.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,6, Reef Fish ,0.58,0.41,0.25,0.14,0.8,1,0.64,0.42,2.05,16.13,4.16,3.01,23.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,7, West Coast Groundfish  ,0.62,0.48,0.18,0.14,0.8,1,0.46,0.42,1.88,16.13,2.78,3.03,21.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,8,West Coast Whiting,0.62,0.48,0.18,0.14,0.8,1,0.46,0.42,1.88,16.13,2.78,3.03,21.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,9, Halibut ,0.63,0.54,0.16,0.15,0.84,1,0.43,0.44,1.87,16.13,2.55,3.16,21.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,10, Menhaden & Industrial ,0.44,0.23,0.28,0.11,0.61,1,0.78,0.32,2.1,11.86,4.47,2.32,18.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,11, Salmon ,0.7,0.62,0.15,0.16,0.93,1,0.4,0.49,1.89,16.13,2.43,3.51,22.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,12, Sea Scallop ,0.67,0.69,0.1,0.17,0.95,1,0.29,0.5,1.79,26.31,1.7,3.59,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,13,Pelagic Herring and Mackerel,0.56,0.48,0.15,0.13,0.76,1,0.43,0.4,1.83,16.98,2.77,2.87,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,14, Surf Clam/Ocean Quahog  ,0.63,0.41,0.22,0.13,0.76,1,0.53,0.4,1.93,16.13,3.35,2.88,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,15, Other Trawl  ,0.51,0.36,0.23,0.12,0.71,1,0.63,0.37,2,16.13,3.72,2.69,22.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,16, All Other Finfish   ,0.68,0.6,0.15,0.16,0.91,1,0.4,0.48,1.88,16.13,2.36,3.44,21.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,17, All Other Shellfish   ,0.67,0.59,0.15,0.16,0.89,1,0.41,0.47,1.89,6.33,16.13,3.38,25.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,18, Freshwater  ,0.5,0.33,0.25,0.12,0.69,1,0.68,0.36,2.05,16.13,4.16,2.62,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,19, Inshore and Miscellaneous ,0.54,0.34,0.25,0.12,0.71,1,0.65,0.37,2.02,16.13,4.48,2.68,23.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Harvesters,20, Bait ,0.45,0.24,0.27,0.11,0.62,1,0.76,0.33,2.09,16.13,4.39,2.36,22.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,Mark-up on seafood inputs,128.90%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,RI,Rhode Island,,Processors,1, Shrimp ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,2, Crab ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,3, Lobster ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,4, East Coast Groundfish  ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,5, HMS  ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,6, Reef Fish ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,7, West Coast Groundfish  ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,8,West Coast Whiting,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,9, Halibut ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,4.62,3.34,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,10, Menhaden & Industrial ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,11, Salmon ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,12, Sea Scallop ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,13,Pelagic Herring and Mackerel,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,14, Surf Clam/Ocean Quahog  ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,15, Other Trawl  ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,16, All Other Finfish   ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,17, All Other Shellfish   ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,18, Freshwater  ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,19, Inshore and Miscellaneous ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,20, Bait ,0.67,0.34,0.21,0.15,0.7,1,0.57,0.47,2.03,4.83,3.84,3.34,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Processors,Mark-up on seafood inputs,62.70%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,RI,Rhode Island,,Wholesalers,1, Shrimp ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,2, Crab ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,3, Lobster ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,4, East Coast Groundfish  ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,5, HMS  ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,6, Reef Fish ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,7, West Coast Groundfish  ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,8,West Coast Whiting,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,9, Halibut ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,10, Menhaden & Industrial ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,11, Salmon ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,12, Sea Scallop ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,13,Pelagic Herring and Mackerel,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,14, Surf Clam/Ocean Quahog  ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,15, Other Trawl  ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,16, All Other Finfish   ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,17, All Other Shellfish   ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,18, Freshwater  ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,19, Inshore and Miscellaneous ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,20, Bait ,0.61,0.75,0.27,0.14,1.16,1,0.74,0.41,2.15,11.22,4.78,2.96,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Wholesalers,Mark-up on seafood inputs,33.40%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,RI,Rhode Island,,Grocers,1, Shrimp ,0.68,0.88,0.19,0.16,1.23,1,0.48,0.49,1.97,36.79,3,3.51,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Grocers,2, Crab ,0.68,0.88,0.19,0.16,1.23,1,0.48,0.49,1.97,36.79,3,3.51,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,RI,Rhode Island,,Grocers,3, Lobster ,0.68,0.88,0.19,0.16,1.23,1,0.48,0.49,1.97,36.79,3,3.51,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
